topic,timestamp,value
"tele/soil/pot0/temp0","2017-06-09 04:24:50.355141","16.37"
"tele/soil/pot0/moisture0","2017-06-09 04:24:50.422876","776"
"tele/soil/pot0/temp0","2017-06-09 07:55:12.161008","85.00"
"tele/soil/pot0/moisture0","2017-06-09 07:55:12.213712","769"
"tele/soil/pot0/temp0","2017-06-09 07:59:56.226863","15.93"
"tele/soil/pot0/moisture0","2017-06-09 07:59:56.284499","775"
"tele/soil/pot0/temp0","2017-06-09 08:04:49.006271","15.93"
"tele/soil/pot0/moisture0","2017-06-09 08:04:49.092775","775"
"tele/soil/pot0/temp0","2017-06-09 08:09:41.779832","15.93"
"tele/soil/pot0/moisture0","2017-06-09 08:09:41.850981","775"
"tele/soil/pot0/temp0","2017-06-09 08:14:38.342724","15.93"
"tele/soil/pot0/moisture0","2017-06-09 08:14:38.405836","775"
"tele/soil/pot0/temp0","2017-06-09 08:19:30.212626","15.93"
"tele/soil/pot0/moisture0","2017-06-09 08:19:30.268063","775"
"tele/soil/pot0/temp0","2017-06-09 08:24:23.963550","15.93"
"tele/soil/pot0/moisture0","2017-06-09 08:24:24.014286","775"
"tele/soil/pot0/temp0","2017-06-09 08:29:18.171390","15.87"
"tele/soil/pot0/moisture0","2017-06-09 08:29:18.259219","775"
"tele/soil/pot0/temp0","2017-06-09 23:08:40.695370","85.00"
"tele/soil/pot0/moisture0","2017-06-09 23:08:40.748290","820"
"tele/soil/pot0/temp0","2017-06-09 23:13:30.758551","17.68"
"tele/soil/pot0/moisture0","2017-06-09 23:13:30.861784","778"
"tele/soil/pot0/temp0","2017-06-10 09:44:48.903735","85.00"
"tele/soil/pot0/moisture0","2017-06-10 09:44:48.987319","781"
"tele/soil/pot0/temp0","2017-06-10 09:49:31.928530","17.06"
"tele/soil/pot0/moisture0","2017-06-10 09:49:31.983636","774"
"tele/soil/pot0/temp0","2017-06-10 09:54:28.015423","17.12"
"tele/soil/pot0/moisture0","2017-06-10 09:54:28.072457","774"
"tele/soil/pot0/temp0","2017-06-10 09:59:21.016882","17.06"
"tele/soil/pot0/moisture0","2017-06-10 09:59:21.087130","774"
"tele/soil/pot0/temp0","2017-06-10 10:04:19.992309","17.12"
"tele/soil/pot0/moisture0","2017-06-10 10:04:20.045454","774"
"tele/soil/pot0/temp0","2017-06-10 10:09:11.189397","17.12"
"tele/soil/pot0/moisture0","2017-06-10 10:09:11.265864","775"
"tele/soil/pot0/temp0","2017-06-10 10:09:39.660605","85.00"
"tele/soil/pot0/moisture0","2017-06-10 10:09:39.732256","791"
"tele/soil/pot0/temp0","2017-06-10 10:14:31.980563","17.12"
"tele/soil/pot0/moisture0","2017-06-10 10:14:32.043816","782"
"tele/soil/pot0/temp0","2017-06-10 10:19:39.591344","17.18"
"tele/soil/pot0/moisture0","2017-06-10 10:19:39.646828","782"
"tele/soil/pot0/temp0","2017-06-10 10:24:29.758682","17.43"
"tele/soil/pot0/moisture0","2017-06-10 10:24:29.811114","782"
"tele/soil/pot0/temp0","2017-06-10 10:29:23.780471","17.56"
"tele/soil/pot0/moisture0","2017-06-10 10:29:23.832888","782"
"tele/soil/pot0/temp0","2017-06-10 10:34:17.533352","17.62"
"tele/soil/pot0/moisture0","2017-06-10 10:34:17.587253","782"
"tele/soil/pot0/temp0","2017-06-10 10:39:10.673774","17.62"
"tele/soil/pot0/moisture0","2017-06-10 10:39:10.767883","782"
"tele/soil/pot0/temp0","2017-06-10 10:44:04.540351","17.62"
"tele/soil/pot0/moisture0","2017-06-10 10:44:04.597387","782"
"tele/soil/pot0/temp0","2017-06-10 10:48:57.995007","17.56"
"tele/soil/pot0/moisture0","2017-06-10 10:48:58.039885","781"
"tele/soil/pot0/temp0","2017-06-10 10:53:52.223946","17.56"
"tele/soil/pot0/moisture0","2017-06-10 10:53:52.277764","781"
"tele/soil/pot0/temp0","2017-06-10 10:58:46.077249","17.56"
"tele/soil/pot0/moisture0","2017-06-10 10:58:46.121943","781"
"tele/soil/pot0/temp0","2017-06-10 11:03:42.989483","17.50"
"tele/soil/pot0/moisture0","2017-06-10 11:03:43.091829","781"
"tele/soil/pot0/temp0","2017-06-10 11:08:33.994202","17.50"
"tele/soil/pot0/moisture0","2017-06-10 11:08:34.050700","781"
"tele/soil/pot0/temp0","2017-06-10 11:13:28.008994","17.43"
"tele/soil/pot0/moisture0","2017-06-10 11:13:28.073879","781"
"tele/soil/pot0/temp0","2017-06-10 11:18:21.815063","17.43"
"tele/soil/pot0/moisture0","2017-06-10 11:18:21.889195","781"
"tele/soil/pot0/temp0","2017-06-10 11:23:15.481203","17.43"
"tele/soil/pot0/moisture0","2017-06-10 11:23:15.570354","780"
"tele/soil/pot0/temp0","2017-06-10 11:28:10.575538","17.43"
"tele/soil/pot0/moisture0","2017-06-10 11:28:10.644613","781"
"tele/soil/pot0/temp0","2017-06-10 11:33:03.761054","17.37"
"tele/soil/pot0/moisture0","2017-06-10 11:33:03.817878","781"
"tele/soil/pot0/temp0","2017-06-10 11:37:56.958484","17.37"
"tele/soil/pot0/moisture0","2017-06-10 11:37:57.051720","780"
"tele/soil/pot0/temp0","2017-06-10 11:42:50.957454","17.37"
"tele/soil/pot0/moisture0","2017-06-10 11:42:51.035515","780"
"tele/soil/pot0/temp0","2017-06-10 11:47:44.930990","17.37"
"tele/soil/pot0/moisture0","2017-06-10 11:47:45.073873","780"
"tele/soil/pot0/temp0","2017-06-10 11:52:38.408336","17.37"
"tele/soil/pot0/moisture0","2017-06-10 11:52:38.566253","781"
"tele/soil/pot0/temp0","2017-06-10 11:57:32.249267","17.37"
"tele/soil/pot0/moisture0","2017-06-10 11:57:32.305232","780"
"tele/soil/pot0/temp0","2017-06-10 12:02:26.022926","17.37"
"tele/soil/pot0/moisture0","2017-06-10 12:02:26.096216","776"
"tele/soil/pot0/temp0","2017-06-10 12:07:19.819945","17.37"
"tele/soil/pot0/moisture0","2017-06-10 12:07:19.880371","780"
"tele/soil/pot0/temp0","2017-06-10 12:12:13.846862","17.37"
"tele/soil/pot0/moisture0","2017-06-10 12:12:13.909426","780"
"tele/soil/pot0/temp0","2017-06-10 12:17:07.446109","17.43"
"tele/soil/pot0/moisture0","2017-06-10 12:17:07.493046","780"
"tele/soil/pot0/temp0","2017-06-10 12:22:01.158699","17.37"
"tele/soil/pot0/moisture0","2017-06-10 12:22:01.230018","780"
"tele/soil/pot0/temp0","2017-06-10 12:26:55.067367","17.37"
"tele/soil/pot0/moisture0","2017-06-10 12:26:55.127479","780"
"tele/soil/pot0/temp0","2017-06-10 12:31:49.104671","17.43"
"tele/soil/pot0/moisture0","2017-06-10 12:31:49.153617","780"
"tele/soil/pot0/temp0","2017-06-10 12:36:43.057107","17.43"
"tele/soil/pot0/moisture0","2017-06-10 12:36:43.129867","780"
"tele/soil/pot0/temp0","2017-06-10 12:41:37.140992","17.37"
"tele/soil/pot0/moisture0","2017-06-10 12:41:37.221049","781"
"tele/soil/pot0/temp0","2017-06-10 12:46:30.773711","17.43"
"tele/soil/pot0/moisture0","2017-06-10 12:46:30.819677","780"
"tele/soil/pot0/temp0","2017-06-10 12:51:38.838746","17.43"
"tele/soil/pot0/moisture0","2017-06-10 12:51:38.892836","780"
"tele/soil/pot0/temp0","2017-06-10 12:56:32.289663","17.43"
"tele/soil/pot0/moisture0","2017-06-10 12:56:32.350250","780"
"tele/soil/pot0/temp0","2017-06-10 13:01:24.395990","17.43"
"tele/soil/pot0/moisture0","2017-06-10 13:01:24.469100","780"
"tele/soil/pot0/temp0","2017-06-10 13:06:18.484230","17.43"
"tele/soil/pot0/moisture0","2017-06-10 13:06:18.530183","780"
"tele/soil/pot0/temp0","2017-06-10 13:11:12.450919","17.50"
"tele/soil/pot0/moisture0","2017-06-10 13:11:12.516571","780"
"tele/soil/pot0/temp0","2017-06-10 13:16:20.286655","17.50"
"tele/soil/pot0/moisture0","2017-06-10 13:16:20.344667","780"
"tele/soil/pot0/temp0","2017-06-10 13:21:10.593868","17.50"
"tele/soil/pot0/moisture0","2017-06-10 13:21:10.645027","780"
"tele/soil/pot0/temp0","2017-06-11 19:00:38.294576","85.00"
"tele/soil/pot0/moisture0","2017-06-11 19:00:38.375616","905"
"tele/soil/pot0/temp0","2017-06-11 19:00:46.742600","85.00"
"tele/soil/pot0/moisture0","2017-06-11 19:00:47.192123","865"
"tele/soil/pot0/temp0","2017-06-11 19:05:33.665584","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:05:33.716480","839"
"tele/soil/pot0/temp0","2017-06-11 19:10:25.339433","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:10:25.397387","839"
"tele/soil/pot0/temp0","2017-06-11 19:15:18.779060","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:15:18.830626","839"
"tele/soil/pot0/temp0","2017-06-11 19:20:12.912255","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:20:12.996421","839"
"tele/soil/pot0/temp0","2017-06-11 19:25:06.105187","19.25"
"tele/soil/pot0/moisture0","2017-06-11 19:25:06.149903","839"
"tele/soil/pot0/temp0","2017-06-11 19:30:15.010171","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:30:15.093756","864"
"tele/soil/pot0/temp0","2017-06-11 19:35:08.766347","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:35:08.833649","839"
"tele/soil/pot0/temp0","2017-06-11 19:40:09.226560","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:40:09.275392","822"
"tele/soil/pot0/temp0","2017-06-11 19:45:01.917770","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:45:02.011304","839"
"tele/soil/pot0/temp0","2017-06-11 19:49:55.203235","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:49:55.270380","839"
"tele/soil/pot0/temp0","2017-06-11 19:54:49.985223","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:54:50.033969","839"
"tele/soil/pot0/temp0","2017-06-11 19:59:42.625275","19.31"
"tele/soil/pot0/moisture0","2017-06-11 19:59:42.673358","839"
"tele/soil/pot0/temp0","2017-06-11 20:04:38.592758","19.25"
"tele/soil/pot0/moisture0","2017-06-11 20:04:38.642772","839"
"tele/soil/pot0/temp0","2017-06-11 20:09:30.851964","19.25"
"tele/soil/pot0/moisture0","2017-06-11 20:09:31.024350","839"
"tele/soil/pot0/temp0","2017-06-11 20:14:24.974359","19.18"
"tele/soil/pot0/moisture0","2017-06-11 20:14:25.035482","839"
"tele/soil/pot0/temp0","2017-06-11 20:19:18.265940","19.18"
"tele/soil/pot0/moisture0","2017-06-11 20:19:18.321692","839"
"tele/soil/pot0/temp0","2017-06-11 20:24:15.765200","19.18"
"tele/soil/pot0/moisture0","2017-06-11 20:24:15.819434","839"
"tele/soil/pot0/temp0","2017-06-11 20:29:07.458693","19.18"
"tele/soil/pot0/moisture0","2017-06-11 20:29:07.533833","838"
"tele/soil/pot0/temp0","2017-06-11 20:34:03.028562","19.18"
"tele/soil/pot0/moisture0","2017-06-11 20:34:03.083456","838"
"tele/soil/pot0/temp0","2017-06-11 20:38:55.321404","19.12"
"tele/soil/pot0/moisture0","2017-06-11 20:38:55.381540","838"
"tele/soil/pot0/temp0","2017-06-11 20:43:49.052292","19.12"
"tele/soil/pot0/moisture0","2017-06-11 20:43:49.117607","838"
"tele/soil/pot0/temp0","2017-06-11 20:48:42.772164","19.12"
"tele/soil/pot0/moisture0","2017-06-11 20:48:42.823926","838"
"tele/soil/pot0/temp0","2017-06-11 20:53:36.585459","19.06"
"tele/soil/pot0/moisture0","2017-06-11 20:53:36.645777","838"
"tele/soil/pot0/temp0","2017-06-11 20:58:32.130106","19.12"
"tele/soil/pot0/moisture0","2017-06-11 20:58:32.232159","838"
"tele/soil/pot0/temp0","2017-06-11 21:03:24.720719","19.06"
"tele/soil/pot0/moisture0","2017-06-11 21:03:24.786785","838"
"tele/soil/pot0/temp0","2017-06-11 21:08:18.391901","19.06"
"tele/soil/pot0/moisture0","2017-06-11 21:08:18.449500","838"
"tele/soil/pot0/temp0","2017-06-11 21:13:12.420997","19.06"
"tele/soil/pot0/moisture0","2017-06-11 21:13:12.481945","837"
"tele/soil/pot0/temp0","2017-06-11 21:18:09.151287","19.00"
"tele/soil/pot0/moisture0","2017-06-11 21:18:09.195538","838"
"tele/soil/pot0/temp0","2017-06-11 21:23:01.424977","19.00"
"tele/soil/pot0/moisture0","2017-06-11 21:23:01.471243","838"
"tele/soil/pot0/temp0","2017-06-11 21:27:55.024628","19.00"
"tele/soil/pot0/moisture0","2017-06-11 21:27:55.072520","838"
"tele/soil/pot0/temp0","2017-06-11 21:32:48.720994","18.93"
"tele/soil/pot0/moisture0","2017-06-11 21:32:48.805369","838"
"tele/soil/pot0/temp0","2017-06-11 21:37:42.684334","18.93"
"tele/soil/pot0/moisture0","2017-06-11 21:37:42.737798","838"
"tele/soil/pot0/temp0","2017-06-11 21:42:36.992618","18.93"
"tele/soil/pot0/moisture0","2017-06-11 21:42:37.038765","838"
"tele/soil/pot0/temp0","2017-06-11 21:47:29.972784","18.87"
"tele/soil/pot0/moisture0","2017-06-11 21:47:30.024540","838"
"tele/soil/pot0/temp0","2017-06-11 21:52:23.827479","18.93"
"tele/soil/pot0/moisture0","2017-06-11 21:52:23.872587","837"
"tele/soil/pot0/temp0","2017-06-11 21:57:18.036105","18.87"
"tele/soil/pot0/moisture0","2017-06-11 21:57:18.123375","837"
"tele/soil/pot0/temp0","2017-06-11 22:02:13.606782","18.87"
"tele/soil/pot0/moisture0","2017-06-11 22:02:13.804167","837"
"tele/soil/pot0/temp0","2017-06-11 22:07:05.989614","18.87"
"tele/soil/pot0/moisture0","2017-06-11 22:07:06.044802","837"
"tele/soil/pot0/temp0","2017-06-11 22:11:59.647328","18.81"
"tele/soil/pot0/moisture0","2017-06-11 22:11:59.719751","837"
"tele/soil/pot0/temp0","2017-06-11 22:16:53.456911","18.81"
"tele/soil/pot0/moisture0","2017-06-11 22:16:53.524131","837"
"tele/soil/pot0/temp0","2017-06-11 22:21:47.364463","18.81"
"tele/soil/pot0/moisture0","2017-06-11 22:21:47.433855","837"
"tele/soil/pot0/temp0","2017-06-11 22:26:41.126444","18.75"
"tele/soil/pot0/moisture0","2017-06-11 22:26:41.212032","837"
"tele/soil/pot0/temp0","2017-06-11 22:31:34.913639","18.75"
"tele/soil/pot0/moisture0","2017-06-11 22:31:35.221473","837"
"tele/soil/pot0/temp0","2017-06-11 22:36:28.907321","18.75"
"tele/soil/pot0/moisture0","2017-06-11 22:36:28.974787","837"
"tele/soil/pot0/temp0","2017-06-11 22:41:22.568918","18.68"
"tele/soil/pot0/moisture0","2017-06-11 22:41:22.652385","837"
"tele/soil/pot0/temp0","2017-06-11 22:46:16.060292","18.68"
"tele/soil/pot0/moisture0","2017-06-11 22:46:16.139261","837"
"tele/soil/pot0/temp0","2017-06-11 22:51:09.627206","18.68"
"tele/soil/pot0/moisture0","2017-06-11 22:51:09.685543","837"
"tele/soil/pot0/temp0","2017-06-11 22:56:03.751980","18.68"
"tele/soil/pot0/moisture0","2017-06-11 22:56:03.816256","836"
"tele/soil/pot0/temp0","2017-06-11 23:00:56.236673","18.68"
"tele/soil/pot0/moisture0","2017-06-11 23:00:56.303157","836"
"tele/soil/pot0/temp0","2017-06-11 23:05:50.030700","18.68"
"tele/soil/pot0/moisture0","2017-06-11 23:05:50.109963","836"
"tele/soil/pot0/temp0","2017-06-11 23:10:45.354244","18.62"
"tele/soil/pot0/moisture0","2017-06-11 23:10:45.610612","837"
"tele/soil/pot0/temp0","2017-06-11 23:15:39.213194","18.62"
"tele/soil/pot0/moisture0","2017-06-11 23:15:39.289959","836"
"tele/soil/pot0/temp0","2017-06-11 23:20:31.625769","18.56"
"tele/soil/pot0/moisture0","2017-06-11 23:20:31.671799","836"
"tele/soil/pot0/temp0","2017-06-11 23:25:25.446090","18.62"
"tele/soil/pot0/moisture0","2017-06-11 23:25:25.510534","836"
"tele/soil/pot0/temp0","2017-06-11 23:30:23.708660","18.56"
"tele/soil/pot0/moisture0","2017-06-11 23:30:23.752191","836"
"tele/soil/pot0/temp0","2017-06-11 23:35:17.397400","18.56"
"tele/soil/pot0/moisture0","2017-06-11 23:35:17.446020","836"
"tele/soil/pot0/temp0","2017-06-11 23:40:10.042818","18.56"
"tele/soil/pot0/moisture0","2017-06-11 23:40:10.092193","836"
"tele/soil/pot0/temp0","2017-06-11 23:45:03.948006","18.56"
"tele/soil/pot0/moisture0","2017-06-11 23:45:04.000268","836"
"tele/soil/pot0/temp0","2017-06-11 23:49:57.730189","18.50"
"tele/soil/pot0/moisture0","2017-06-11 23:49:57.786851","836"
"tele/soil/pot0/temp0","2017-06-11 23:54:51.553619","18.50"
"tele/soil/pot0/moisture0","2017-06-11 23:54:51.629573","836"
"tele/soil/pot0/temp0","2017-06-11 23:59:45.306805","18.50"
"tele/soil/pot0/moisture0","2017-06-11 23:59:45.352386","836"
"tele/soil/pot0/temp0","2017-06-12 00:04:39.100375","18.43"
"tele/soil/pot0/moisture0","2017-06-12 00:04:39.151921","836"
"tele/soil/pot0/temp0","2017-06-12 00:09:32.722289","18.43"
"tele/soil/pot0/moisture0","2017-06-12 00:09:32.790664","836"
"tele/soil/pot0/temp0","2017-06-12 00:14:26.807801","18.43"
"tele/soil/pot0/moisture0","2017-06-12 00:14:26.884943","836"
"tele/soil/pot0/temp0","2017-06-12 00:19:22.612152","18.37"
"tele/soil/pot0/moisture0","2017-06-12 00:19:22.668174","836"
"tele/soil/pot0/temp0","2017-06-12 00:24:15.176718","18.37"
"tele/soil/pot0/moisture0","2017-06-12 00:24:15.222331","836"
"tele/soil/pot0/temp0","2017-06-12 00:29:08.579490","18.37"
"tele/soil/pot0/moisture0","2017-06-12 00:29:08.693197","836"
"tele/soil/pot0/temp0","2017-06-12 00:34:05.119163","18.37"
"tele/soil/pot0/moisture0","2017-06-12 00:34:05.175891","835"
"tele/soil/pot0/temp0","2017-06-12 00:39:03.399947","18.31"
"tele/soil/pot0/moisture0","2017-06-12 00:39:03.449172","829"
"tele/soil/pot0/temp0","2017-06-12 00:44:00.058168","18.25"
"tele/soil/pot0/moisture0","2017-06-12 00:44:00.108448","835"
"tele/soil/pot0/temp0","2017-06-12 00:48:50.876563","18.25"
"tele/soil/pot0/moisture0","2017-06-12 00:48:50.921770","835"
"tele/soil/pot0/temp0","2017-06-12 00:53:45.328582","18.25"
"tele/soil/pot0/moisture0","2017-06-12 00:53:45.398920","835"
"tele/soil/pot0/temp0","2017-06-12 00:58:38.665044","18.25"
"tele/soil/pot0/moisture0","2017-06-12 00:58:38.758887","835"
"tele/soil/pot0/temp0","2017-06-12 01:03:37.945198","18.18"
"tele/soil/pot0/moisture0","2017-06-12 01:03:37.996599","835"
"tele/soil/pot0/temp0","2017-06-12 01:08:29.027121","18.18"
"tele/soil/pot0/moisture0","2017-06-12 01:08:29.108770","835"
"tele/soil/pot0/temp0","2017-06-12 01:13:22.986267","18.12"
"tele/soil/pot0/moisture0","2017-06-12 01:13:23.040345","835"
"tele/soil/pot0/temp0","2017-06-12 01:18:16.346691","18.18"
"tele/soil/pot0/moisture0","2017-06-12 01:18:16.399800","835"
"tele/soil/pot0/temp0","2017-06-12 01:23:10.081044","18.12"
"tele/soil/pot0/moisture0","2017-06-12 01:23:10.159537","832"
"tele/soil/pot0/temp0","2017-06-12 01:28:04.154538","18.06"
"tele/soil/pot0/moisture0","2017-06-12 01:28:04.203557","835"
"tele/soil/pot0/temp0","2017-06-12 01:32:57.968202","18.06"
"tele/soil/pot0/moisture0","2017-06-12 01:32:58.056975","835"
"tele/soil/pot0/temp0","2017-06-12 01:37:51.549553","18.06"
"tele/soil/pot0/moisture0","2017-06-12 01:37:51.640712","835"
"tele/soil/pot0/temp0","2017-06-12 01:42:48.173325","18.00"
"tele/soil/pot0/moisture0","2017-06-12 01:42:48.231610","835"
"tele/soil/pot0/temp0","2017-06-12 01:47:40.392133","18.00"
"tele/soil/pot0/moisture0","2017-06-12 01:47:40.445118","835"
"tele/soil/pot0/temp0","2017-06-12 01:52:34.180564","18.00"
"tele/soil/pot0/moisture0","2017-06-12 01:52:34.235952","835"
"tele/soil/pot0/temp0","2017-06-12 01:57:27.702808","17.93"
"tele/soil/pot0/moisture0","2017-06-12 01:57:27.753298","834"
"tele/soil/pot0/temp0","2017-06-12 02:02:23.633636","17.93"
"tele/soil/pot0/moisture0","2017-06-12 02:02:23.685280","834"
"tele/soil/pot0/temp0","2017-06-12 02:07:15.995627","17.87"
"tele/soil/pot0/moisture0","2017-06-12 02:07:16.047360","834"
"tele/soil/pot0/temp0","2017-06-12 02:12:15.726095","17.87"
"tele/soil/pot0/moisture0","2017-06-12 02:12:15.778139","834"
"tele/soil/pot0/temp0","2017-06-12 02:17:09.714427","17.87"
"tele/soil/pot0/moisture0","2017-06-12 02:17:09.763786","834"
"tele/soil/pot0/temp0","2017-06-12 02:22:02.114711","17.81"
"tele/soil/pot0/moisture0","2017-06-12 02:22:02.168631","834"
"tele/soil/pot0/temp0","2017-06-12 02:26:55.780560","17.81"
"tele/soil/pot0/moisture0","2017-06-12 02:26:55.854608","834"
"tele/soil/pot0/temp0","2017-06-12 02:31:49.394445","17.81"
"tele/soil/pot0/moisture0","2017-06-12 02:31:49.443793","834"
"tele/soil/pot0/temp0","2017-06-12 02:36:45.517176","17.75"
"tele/soil/pot0/moisture0","2017-06-12 02:36:45.582474","834"
"tele/soil/pot0/temp0","2017-06-12 02:41:37.591750","17.75"
"tele/soil/pot0/moisture0","2017-06-12 02:41:37.643684","834"
"tele/soil/pot0/temp0","2017-06-12 02:46:31.459908","17.68"
"tele/soil/pot0/moisture0","2017-06-12 02:46:31.520189","834"
"tele/soil/pot0/temp0","2017-06-12 02:51:27.791575","17.68"
"tele/soil/pot0/moisture0","2017-06-12 02:51:27.884375","834"
"tele/soil/pot0/temp0","2017-06-12 02:56:19.728232","17.68"
"tele/soil/pot0/moisture0","2017-06-12 02:56:19.780462","834"
"tele/soil/pot0/temp0","2017-06-12 03:01:13.321444","17.68"
"tele/soil/pot0/moisture0","2017-06-12 03:01:13.417606","834"
"tele/soil/pot0/temp0","2017-06-12 03:06:07.182303","17.62"
"tele/soil/pot0/moisture0","2017-06-12 03:06:07.229186","833"
"tele/soil/pot0/temp0","2017-06-12 03:11:00.829607","17.62"
"tele/soil/pot0/moisture0","2017-06-12 03:11:00.882028","834"
"tele/soil/pot0/temp0","2017-06-12 03:15:54.410815","17.62"
"tele/soil/pot0/moisture0","2017-06-12 03:15:54.464202","834"
"tele/soil/pot0/temp0","2017-06-12 03:20:48.401829","17.56"
"tele/soil/pot0/moisture0","2017-06-12 03:20:48.458432","834"
"tele/soil/pot0/temp0","2017-06-12 03:25:42.030344","17.56"
"tele/soil/pot0/moisture0","2017-06-12 03:25:42.075647","834"
"tele/soil/pot0/temp0","2017-06-12 03:30:35.915324","17.56"
"tele/soil/pot0/moisture0","2017-06-12 03:30:35.961275","833"
"tele/soil/pot0/temp0","2017-06-12 03:35:31.268909","17.56"
"tele/soil/pot0/moisture0","2017-06-12 03:35:31.315031","833"
"tele/soil/pot0/temp0","2017-06-12 03:40:24.244232","17.50"
"tele/soil/pot0/moisture0","2017-06-12 03:40:24.312620","833"
"tele/soil/pot0/temp0","2017-06-12 03:45:18.129937","17.43"
"tele/soil/pot0/moisture0","2017-06-12 03:45:18.212400","833"
"tele/soil/pot0/temp0","2017-06-12 03:50:11.507575","17.43"
"tele/soil/pot0/moisture0","2017-06-12 03:50:11.576688","833"
"tele/soil/pot0/temp0","2017-06-12 03:55:05.176848","17.43"
"tele/soil/pot0/moisture0","2017-06-12 03:55:05.223389","833"
"tele/soil/pot0/temp0","2017-06-12 04:00:00.800669","17.37"
"tele/soil/pot0/moisture0","2017-06-12 04:00:00.853925","833"
"tele/soil/pot0/temp0","2017-06-12 04:04:55.606023","17.37"
"tele/soil/pot0/moisture0","2017-06-12 04:04:55.682050","833"
"tele/soil/pot0/temp0","2017-06-12 04:09:48.068813","17.37"
"tele/soil/pot0/moisture0","2017-06-12 04:09:48.125307","833"
"tele/soil/pot0/temp0","2017-06-12 04:14:41.963770","17.31"
"tele/soil/pot0/moisture0","2017-06-12 04:14:42.013320","833"
"tele/soil/pot0/temp0","2017-06-12 04:19:35.238481","17.31"
"tele/soil/pot0/moisture0","2017-06-12 04:19:35.294436","833"
"tele/soil/pot0/temp0","2017-06-12 04:24:29.024959","17.31"
"tele/soil/pot0/moisture0","2017-06-12 04:24:29.078599","833"
"tele/soil/pot0/temp0","2017-06-12 04:29:22.605667","17.31"
"tele/soil/pot0/moisture0","2017-06-12 04:29:22.651098","833"
"tele/soil/pot0/temp0","2017-06-12 04:34:16.520001","17.25"
"tele/soil/pot0/moisture0","2017-06-12 04:34:16.613916","832"
"tele/soil/pot0/temp0","2017-06-12 04:39:10.394075","17.25"
"tele/soil/pot0/moisture0","2017-06-12 04:39:10.447341","832"
"tele/soil/pot0/temp0","2017-06-12 04:44:04.389907","17.18"
"tele/soil/pot0/moisture0","2017-06-12 04:44:04.447219","832"
"tele/soil/pot0/temp0","2017-06-12 04:49:00.437956","17.18"
"tele/soil/pot0/moisture0","2017-06-12 04:49:00.484342","832"
"tele/soil/pot0/temp0","2017-06-12 04:53:55.846671","17.18"
"tele/soil/pot0/moisture0","2017-06-12 04:53:55.898461","832"
"tele/soil/pot0/temp0","2017-06-12 04:58:48.684633","17.12"
"tele/soil/pot0/moisture0","2017-06-12 04:58:48.756906","832"
"tele/soil/pot0/temp0","2017-06-12 05:03:43.832103","17.12"
"tele/soil/pot0/moisture0","2017-06-12 05:03:43.884469","832"
"tele/soil/pot0/temp0","2017-06-12 05:08:36.570631","17.12"
"tele/soil/pot0/moisture0","2017-06-12 05:08:36.625874","832"
"tele/soil/pot0/temp0","2017-06-12 05:13:30.268141","17.12"
"tele/soil/pot0/moisture0","2017-06-12 05:13:30.319988","832"
"tele/soil/pot0/temp0","2017-06-12 05:18:24.078387","17.06"
"tele/soil/pot0/moisture0","2017-06-12 05:18:24.121937","832"
"tele/soil/pot0/temp0","2017-06-12 05:23:18.364364","17.06"
"tele/soil/pot0/moisture0","2017-06-12 05:23:18.416279","832"
"tele/soil/pot0/temp0","2017-06-12 05:28:13.497091","17.06"
"tele/soil/pot0/moisture0","2017-06-12 05:28:13.542296","811"
"tele/soil/pot0/temp0","2017-06-12 05:33:05.963416","17.00"
"tele/soil/pot0/moisture0","2017-06-12 05:33:06.015900","832"
"tele/soil/pot0/temp0","2017-06-12 05:37:59.728397","17.00"
"tele/soil/pot0/moisture0","2017-06-12 05:37:59.774531","832"
"tele/soil/pot0/temp0","2017-06-12 05:42:53.747388","17.00"
"tele/soil/pot0/moisture0","2017-06-12 05:42:53.797481","832"
"tele/soil/pot0/temp0","2017-06-12 05:47:47.686825","16.93"
"tele/soil/pot0/moisture0","2017-06-12 05:47:47.741228","832"
"tele/soil/pot0/temp0","2017-06-12 05:52:41.788097","16.93"
"tele/soil/pot0/moisture0","2017-06-12 05:52:41.837482","832"
"tele/soil/pot0/temp0","2017-06-12 05:57:35.611560","17.00"
"tele/soil/pot0/moisture0","2017-06-12 05:57:35.672661","832"
"tele/soil/pot0/temp0","2017-06-12 06:02:29.341851","16.93"
"tele/soil/pot0/moisture0","2017-06-12 06:02:29.398281","832"
"tele/soil/pot0/temp0","2017-06-12 06:07:22.994490","16.93"
"tele/soil/pot0/moisture0","2017-06-12 06:07:23.040459","831"
"tele/soil/pot0/temp0","2017-06-12 06:12:22.857421","16.87"
"tele/soil/pot0/moisture0","2017-06-12 06:12:22.932822","831"
"tele/soil/pot0/temp0","2017-06-12 06:17:14.293434","16.87"
"tele/soil/pot0/moisture0","2017-06-12 06:17:14.352885","831"
