topic,timestamp,value
"tele/soil/pot0/moisture0","2017-06-21 21:44:31.842847","85"
"tele/soil/pot0/temp0","2017-06-21 21:54:17.896645","25.62"
"tele/soil/pot0/moisture0","2017-06-21 21:54:17.943809","83"
"tele/soil/pot0/temp0","2017-06-21 22:04:03.347015","25.68"
"tele/soil/pot0/moisture0","2017-06-21 22:04:03.402672","81"
"tele/soil/pot0/temp0","2017-06-21 22:13:49.867176","25.68"
"tele/soil/pot0/moisture0","2017-06-21 22:13:49.932321","80"
"tele/soil/pot0/temp0","2017-06-21 22:23:35.209532","25.68"
"tele/soil/pot0/moisture0","2017-06-21 22:23:35.292578","78"
"tele/soil/pot0/temp0","2017-06-21 22:33:20.411907","25.68"
"tele/soil/pot0/moisture0","2017-06-21 22:33:20.494700","77"
"tele/soil/pot0/temp0","2017-06-21 22:43:06.342079","25.68"
"tele/soil/pot0/moisture0","2017-06-21 22:43:06.393519","74"
"tele/soil/pot0/temp0","2017-06-21 22:52:52.518521","25.68"
"tele/soil/pot0/moisture0","2017-06-21 22:52:52.563928","72"
"tele/soil/pot0/temp0","2017-06-21 22:56:55.456728","85.00"
"tele/soil/pot0/moisture0","2017-06-21 22:56:55.512210","71"
"tele/soil/pot0/temp0","2017-06-21 23:06:38.632860","25.75"
"tele/soil/pot0/moisture0","2017-06-21 23:06:38.713085","70"
"tele/soil/pot0/temp0","2017-06-21 23:16:24.265309","25.75"
"tele/soil/pot0/moisture0","2017-06-21 23:16:24.329323","68"
"tele/soil/pot0/temp0","2017-06-21 23:26:10.518506","25.75"
"tele/soil/pot0/moisture0","2017-06-21 23:26:10.579782","70"
"tele/soil/pot0/temp0","2017-06-21 23:35:55.428970","25.75"
"tele/soil/pot0/moisture0","2017-06-21 23:35:55.488569","69"
"tele/soil/pot0/temp0","2017-06-21 23:45:40.962474","25.75"
"tele/soil/pot0/moisture0","2017-06-21 23:45:41.073561","67"
"tele/soil/pot0/temp0","2017-06-21 23:55:28.842903","25.75"
"tele/soil/pot0/moisture0","2017-06-21 23:55:28.903720","204"
"tele/soil/pot0/temp0","2017-06-22 00:05:10.649844","25.75"
"tele/soil/pot0/moisture0","2017-06-22 00:05:10.704106","63"
"tele/soil/pot0/temp0","2017-06-22 00:14:56.484768","25.68"
"tele/soil/pot0/moisture0","2017-06-22 00:14:56.546057","62"
"tele/soil/pot0/temp0","2017-06-22 00:24:42.616904","25.68"
"tele/soil/pot0/moisture0","2017-06-22 00:24:42.679452","67"
"tele/soil/pot0/temp0","2017-06-22 00:34:28.545773","25.68"
"tele/soil/pot0/moisture0","2017-06-22 00:34:28.634693","69"
"tele/soil/pot0/temp0","2017-06-22 00:44:15.925073","25.68"
"tele/soil/pot0/moisture0","2017-06-22 00:44:15.984686","68"
"tele/soil/pot0/temp0","2017-06-22 00:54:02.060303","25.68"
"tele/soil/pot0/moisture0","2017-06-22 00:54:02.112175","69"
"tele/soil/pot0/temp0","2017-06-22 01:03:46.568433","25.62"
"tele/soil/pot0/moisture0","2017-06-22 01:03:46.634337","63"
"tele/soil/pot0/temp0","2017-06-22 01:13:33.210970","25.56"
"tele/soil/pot0/moisture0","2017-06-22 01:13:33.301155","63"
"tele/soil/pot0/temp0","2017-06-22 01:23:15.260652","25.56"
"tele/soil/pot0/moisture0","2017-06-22 01:23:15.325458","63"
"tele/soil/pot0/temp0","2017-06-22 01:33:01.515759","25.56"
"tele/soil/pot0/moisture0","2017-06-22 01:33:01.583692","62"
"tele/soil/pot0/temp0","2017-06-22 01:42:46.816758","25.56"
"tele/soil/pot0/moisture0","2017-06-22 01:42:46.880337","62"
"tele/soil/pot0/temp0","2017-06-22 01:52:34.390563","25.50"
"tele/soil/pot0/moisture0","2017-06-22 01:52:34.482402","62"
"tele/soil/pot0/temp0","2017-06-22 02:02:19.937821","25.43"
"tele/soil/pot0/moisture0","2017-06-22 02:02:20.000244","60"
"tele/soil/pot0/temp0","2017-06-22 02:12:05.560109","25.43"
"tele/soil/pot0/moisture0","2017-06-22 02:12:05.612787","60"
"tele/soil/pot0/temp0","2017-06-22 02:21:50.897590","25.37"
"tele/soil/pot0/moisture0","2017-06-22 02:21:50.989978","60"
"tele/soil/pot0/temp0","2017-06-22 02:31:34.684252","25.31"
"tele/soil/pot0/moisture0","2017-06-22 02:31:34.734925","60"
"tele/soil/pot0/temp0","2017-06-22 02:41:35.354920","25.31"
"tele/soil/pot0/moisture0","2017-06-22 02:41:35.417505","59"
"tele/soil/pot0/temp0","2017-06-22 02:51:14.520387","25.25"
"tele/soil/pot0/moisture0","2017-06-22 02:51:14.600124","59"
"tele/soil/pot0/temp0","2017-06-22 03:01:00.676878","25.18"
"tele/soil/pot0/moisture0","2017-06-22 03:01:00.862341","59"
"tele/soil/pot0/temp0","2017-06-22 03:10:48.345031","25.18"
"tele/soil/pot0/moisture0","2017-06-22 03:10:48.425473","58"
"tele/soil/pot0/temp0","2017-06-22 03:20:31.899031","25.06"
"tele/soil/pot0/moisture0","2017-06-22 03:20:31.959138","57"
"tele/soil/pot0/temp0","2017-06-22 03:30:17.632895","25.00"
"tele/soil/pot0/moisture0","2017-06-22 03:30:17.684976","57"
"tele/soil/pot0/temp0","2017-06-22 03:40:07.090997","25.00"
"tele/soil/pot0/moisture0","2017-06-22 03:40:07.199738","57"
"tele/soil/pot0/temp0","2017-06-22 03:49:52.171710","24.93"
"tele/soil/pot0/moisture0","2017-06-22 03:49:52.225012","57"
"tele/soil/pot0/temp0","2017-06-22 08:19:49.592080","85.00"
"tele/soil/pot0/moisture0","2017-06-22 08:19:49.735533","59"
"tele/soil/pot0/temp0","2017-06-22 08:29:10.879753","23.37"
"tele/soil/pot0/moisture0","2017-06-22 08:29:10.934478","46"
"tele/soil/pot0/temp0","2017-06-22 08:38:51.489431","23.37"
"tele/soil/pot0/moisture0","2017-06-22 08:38:51.547518","46"
"tele/soil/pot0/temp0","2017-06-22 08:48:36.279593","23.31"
"tele/soil/pot0/moisture0","2017-06-22 08:48:36.375476","45"
"tele/soil/pot0/temp0","2017-06-22 18:46:10.813132","85.00"
"tele/soil/pot0/moisture0","2017-06-22 18:46:10.874337","39"
"tele/soil/pot0/temp0","2017-06-22 19:06:19.926414","85.00"
"tele/soil/pot0/moisture0","2017-06-22 19:06:19.987938","35"
"tele/soil/pot0/temp0","2017-06-22 19:27:33.904659","85.00"
"tele/soil/pot0/moisture0","2017-06-22 19:27:33.958078","1024"
"tele/soil/pot0/temp0","2017-06-22 19:27:39.831340","85.00"
"tele/soil/pot0/moisture0","2017-06-22 19:27:39.897228","1024"
"tele/soil/pot0/temp0","2017-06-22 19:37:00.493151","22.25"
"tele/soil/pot0/moisture0","2017-06-22 19:37:00.598449","1024"
"tele/soil/pot0/temp0","2017-06-22 19:46:43.545076","22.25"
"tele/soil/pot0/moisture0","2017-06-22 19:46:43.611484","1024"
"tele/soil/pot0/temp0","2017-06-22 19:56:28.669263","22.31"
"tele/soil/pot0/moisture0","2017-06-22 19:56:28.843195","904"
"tele/soil/pot0/temp0","2017-06-22 20:06:13.373569","22.31"
"tele/soil/pot0/moisture0","2017-06-22 20:06:13.448766","145"
"tele/soil/pot0/temp0","2017-06-22 20:16:00.911537","22.18"
"tele/soil/pot0/moisture0","2017-06-22 20:16:00.997433","116"
"tele/soil/pot0/temp0","2017-06-22 20:25:46.268702","22.50"
"tele/soil/pot0/moisture0","2017-06-22 20:25:46.362397","75"
"tele/soil/pot0/temp0","2017-06-22 20:35:29.949101","22.12"
"tele/soil/pot0/moisture0","2017-06-22 20:35:29.999554","77"
"tele/soil/pot0/temp0","2017-06-22 20:45:17.492698","22.25"
"tele/soil/pot0/moisture0","2017-06-22 20:45:17.551991","82"
"tele/soil/pot0/temp0","2017-06-22 20:55:01.684273","22.50"
"tele/soil/pot0/moisture0","2017-06-22 20:55:01.733512","77"
"tele/soil/pot0/temp0","2017-06-22 21:05:16.098225","22.06"
"tele/soil/pot0/moisture0","2017-06-22 21:05:16.163190","77"
"tele/soil/pot0/temp0","2017-06-22 21:14:51.588499","22.06"
"tele/soil/pot0/moisture0","2017-06-22 21:14:51.639566","79"
"tele/soil/pot0/temp0","2017-06-22 21:24:37.636430","22.06"
"tele/soil/pot0/moisture0","2017-06-22 21:24:37.699135","81"
"tele/soil/pot0/temp0","2017-06-22 21:34:23.688428","22.00"
"tele/soil/pot0/moisture0","2017-06-22 21:34:23.768951","82"
"tele/soil/pot0/temp0","2017-06-22 21:44:11.994839","22.00"
"tele/soil/pot0/moisture0","2017-06-22 21:44:12.050073","87"
"tele/soil/pot0/temp0","2017-06-22 21:53:55.003088","22.00"
"tele/soil/pot0/moisture0","2017-06-22 21:53:55.067579","90"
