timestamp,value,topic,mV
2017-05-23T01:45:18Z,0,tele/esp/soil/2,0
2017-05-23T01:45:18Z,1041,tele/esp/soil/3,3.123
2017-05-23T01:45:48Z,884,tele/esp/soil/1,2.652
2017-05-23T01:45:48Z,0,tele/esp/soil/2,0
2017-05-23T01:45:48Z,1016,tele/esp/soil/3,3.048
2017-05-23T01:46:18Z,884,tele/esp/soil/1,2.652
2017-05-23T01:46:18Z,0,tele/esp/soil/2,0
2017-05-23T01:46:18Z,1015,tele/esp/soil/3,3.045
2017-05-23T01:46:48Z,895,tele/esp/soil/1,2.685
2017-05-23T01:46:48Z,0,tele/esp/soil/2,0
2017-05-23T01:46:48Z,1015,tele/esp/soil/3,3.045
2017-05-23T01:47:18Z,901,tele/esp/soil/1,2.703
2017-05-23T01:47:18Z,0,tele/esp/soil/2,0
2017-05-23T01:47:18Z,1040,tele/esp/soil/3,3.12
2017-05-23T01:47:48Z,901,tele/esp/soil/1,2.703
2017-05-23T01:47:48Z,0,tele/esp/soil/2,0
2017-05-23T01:47:48Z,1039,tele/esp/soil/3,3.117
2017-05-23T01:48:18Z,900,tele/esp/soil/1,2.7
2017-05-23T01:48:18Z,0,tele/esp/soil/2,0
2017-05-23T01:48:18Z,1040,tele/esp/soil/3,3.12
2017-05-23T01:48:48Z,900,tele/esp/soil/1,2.7
2017-05-23T01:48:48Z,0,tele/esp/soil/2,0
2017-05-23T01:48:48Z,1040,tele/esp/soil/3,3.12
2017-05-23T01:49:18Z,900,tele/esp/soil/1,2.7
2017-05-23T01:49:18Z,0,tele/esp/soil/2,0
2017-05-23T01:49:18Z,1040,tele/esp/soil/3,3.12
2017-05-23T01:49:48Z,900,tele/esp/soil/1,2.7
2017-05-23T01:49:48Z,0,tele/esp/soil/2,0
2017-05-23T01:49:48Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:50:18Z,900,tele/esp/soil/1,2.7
2017-05-23T01:50:18Z,0,tele/esp/soil/2,0
2017-05-23T01:50:18Z,1039,tele/esp/soil/3,3.117
2017-05-23T01:50:48Z,900,tele/esp/soil/1,2.7
2017-05-23T01:50:48Z,0,tele/esp/soil/2,0
2017-05-23T01:50:48Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:51:18Z,900,tele/esp/soil/1,2.7
2017-05-23T01:51:18Z,0,tele/esp/soil/2,0
2017-05-23T01:51:18Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:51:48Z,900,tele/esp/soil/1,2.7
2017-05-23T01:51:48Z,0,tele/esp/soil/2,0
2017-05-23T01:51:48Z,1037,tele/esp/soil/3,3.111
2017-05-23T01:52:18Z,900,tele/esp/soil/1,2.7
2017-05-23T01:52:18Z,0,tele/esp/soil/2,0
2017-05-23T01:52:18Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:52:48Z,900,tele/esp/soil/1,2.7
2017-05-23T01:52:48Z,0,tele/esp/soil/2,0
2017-05-23T01:52:48Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:53:18Z,900,tele/esp/soil/1,2.7
2017-05-23T01:53:18Z,0,tele/esp/soil/2,0
2017-05-23T01:53:18Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:53:48Z,900,tele/esp/soil/1,2.7
2017-05-23T01:53:48Z,0,tele/esp/soil/2,0
2017-05-23T01:53:48Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:54:18Z,900,tele/esp/soil/1,2.7
2017-05-23T01:54:18Z,0,tele/esp/soil/2,0
2017-05-23T01:54:18Z,1037,tele/esp/soil/3,3.111
2017-05-23T01:54:48Z,900,tele/esp/soil/1,2.7
2017-05-23T01:54:48Z,0,tele/esp/soil/2,0
2017-05-23T01:54:48Z,1037,tele/esp/soil/3,3.111
2017-05-23T01:55:18Z,884,tele/esp/soil/1,2.652
2017-05-23T01:55:18Z,0,tele/esp/soil/2,0
2017-05-23T01:55:18Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:55:48Z,899,tele/esp/soil/1,2.697
2017-05-23T01:55:48Z,0,tele/esp/soil/2,0
2017-05-23T01:55:48Z,1037,tele/esp/soil/3,3.111
2017-05-23T01:56:18Z,899,tele/esp/soil/1,2.697
2017-05-23T01:56:18Z,0,tele/esp/soil/2,0
2017-05-23T01:56:18Z,1038,tele/esp/soil/3,3.114
2017-05-23T01:56:48Z,899,tele/esp/soil/1,2.697
2017-05-23T01:56:48Z,0,tele/esp/soil/2,0
2017-05-23T01:56:48Z,1035,tele/esp/soil/3,3.105
2017-05-23T01:57:18Z,899,tele/esp/soil/1,2.697
2017-05-23T01:57:18Z,0,tele/esp/soil/2,0
2017-05-23T01:57:18Z,1036,tele/esp/soil/3,3.108
2017-05-23T01:57:48Z,883,tele/esp/soil/1,2.649
2017-05-23T01:57:48Z,0,tele/esp/soil/2,0
2017-05-23T01:57:48Z,1011,tele/esp/soil/3,3.033
2017-05-23T01:58:18Z,899,tele/esp/soil/1,2.697
2017-05-23T01:58:18Z,0,tele/esp/soil/2,0
2017-05-23T01:58:18Z,1036,tele/esp/soil/3,3.108
2017-05-23T01:58:48Z,899,tele/esp/soil/1,2.697
2017-05-23T01:58:48Z,0,tele/esp/soil/2,0
2017-05-23T01:58:48Z,1035,tele/esp/soil/3,3.105
2017-05-23T01:59:18Z,899,tele/esp/soil/1,2.697
2017-05-23T01:59:18Z,0,tele/esp/soil/2,0
2017-05-23T01:59:18Z,1035,tele/esp/soil/3,3.105
2017-05-23T01:59:48Z,883,tele/esp/soil/1,2.649
2017-05-23T01:59:48Z,0,tele/esp/soil/2,0
2017-05-23T01:59:48Z,1010,tele/esp/soil/3,3.0300000000000002
2017-05-23T02:00:18Z,899,tele/esp/soil/1,2.697
2017-05-23T02:00:18Z,0,tele/esp/soil/2,0
2017-05-23T02:00:18Z,1036,tele/esp/soil/3,3.108
2017-05-23T02:00:48Z,899,tele/esp/soil/1,2.697
2017-05-23T02:00:48Z,0,tele/esp/soil/2,0
2017-05-23T02:00:48Z,1035,tele/esp/soil/3,3.105
2017-05-23T02:01:18Z,899,tele/esp/soil/1,2.697
2017-05-23T02:01:18Z,0,tele/esp/soil/2,0
2017-05-23T02:01:18Z,1036,tele/esp/soil/3,3.108
2017-05-23T02:01:48Z,899,tele/esp/soil/1,2.697
2017-05-23T02:01:48Z,0,tele/esp/soil/2,0
2017-05-23T02:01:48Z,1035,tele/esp/soil/3,3.105
2017-05-23T02:02:18Z,882,tele/esp/soil/1,2.646
2017-05-23T02:02:18Z,0,tele/esp/soil/2,0
2017-05-23T02:02:18Z,1009,tele/esp/soil/3,3.027
2017-05-23T02:02:48Z,882,tele/esp/soil/1,2.646
2017-05-23T02:02:48Z,0,tele/esp/soil/2,0
2017-05-23T02:02:48Z,1008,tele/esp/soil/3,3.024
2017-05-23T02:03:18Z,882,tele/esp/soil/1,2.646
2017-05-23T02:03:18Z,0,tele/esp/soil/2,0
2017-05-23T02:03:18Z,1008,tele/esp/soil/3,3.024
2017-05-23T02:03:48Z,882,tele/esp/soil/1,2.646
2017-05-23T02:03:48Z,0,tele/esp/soil/2,0
2017-05-23T02:03:48Z,1008,tele/esp/soil/3,3.024
2017-05-23T02:04:18Z,892,tele/esp/soil/1,2.676
2017-05-23T02:04:18Z,0,tele/esp/soil/2,0
2017-05-23T02:04:18Z,1007,tele/esp/soil/3,3.021
2017-05-23T02:04:48Z,898,tele/esp/soil/1,2.694
2017-05-23T02:04:48Z,0,tele/esp/soil/2,0
2017-05-23T02:04:48Z,1033,tele/esp/soil/3,3.099
2017-05-23T02:05:18Z,898,tele/esp/soil/1,2.694
2017-05-23T02:05:18Z,0,tele/esp/soil/2,0
2017-05-23T02:05:18Z,1032,tele/esp/soil/3,3.096
2017-05-23T02:05:48Z,898,tele/esp/soil/1,2.694
2017-05-23T02:05:48Z,0,tele/esp/soil/2,0
2017-05-23T02:05:48Z,1033,tele/esp/soil/3,3.099
2017-05-23T02:06:18Z,898,tele/esp/soil/1,2.694
2017-05-23T02:06:18Z,0,tele/esp/soil/2,0
2017-05-23T02:06:18Z,1033,tele/esp/soil/3,3.099
2017-05-23T02:06:48Z,898,tele/esp/soil/1,2.694
2017-05-23T02:06:48Z,0,tele/esp/soil/2,0
2017-05-23T02:06:48Z,1035,tele/esp/soil/3,3.105
2017-05-23T02:07:18Z,898,tele/esp/soil/1,2.694
2017-05-23T02:07:18Z,0,tele/esp/soil/2,0
2017-05-23T02:07:18Z,1032,tele/esp/soil/3,3.096
2017-05-23T02:07:48Z,898,tele/esp/soil/1,2.694
2017-05-23T02:07:48Z,0,tele/esp/soil/2,0
2017-05-23T02:07:48Z,1032,tele/esp/soil/3,3.096
2017-05-23T02:08:18Z,898,tele/esp/soil/1,2.694
2017-05-23T02:08:18Z,0,tele/esp/soil/2,0
2017-05-23T02:08:18Z,1031,tele/esp/soil/3,3.093
2017-05-23T02:08:48Z,898,tele/esp/soil/1,2.694
2017-05-23T02:08:48Z,0,tele/esp/soil/2,0
2017-05-23T02:08:48Z,1031,tele/esp/soil/3,3.093
2017-05-23T02:09:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:09:18Z,0,tele/esp/soil/2,0
2017-05-23T02:09:18Z,1031,tele/esp/soil/3,3.093
2017-05-23T02:09:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:09:48Z,0,tele/esp/soil/2,0
2017-05-23T02:09:48Z,1032,tele/esp/soil/3,3.096
2017-05-23T02:10:18Z,898,tele/esp/soil/1,2.694
2017-05-23T02:10:18Z,0,tele/esp/soil/2,0
2017-05-23T02:10:18Z,1030,tele/esp/soil/3,3.09
2017-05-23T02:10:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:10:48Z,0,tele/esp/soil/2,0
2017-05-23T02:10:48Z,1031,tele/esp/soil/3,3.093
2017-05-23T02:11:18Z,898,tele/esp/soil/1,2.694
2017-05-23T02:11:18Z,0,tele/esp/soil/2,0
2017-05-23T02:11:18Z,1031,tele/esp/soil/3,3.093
2017-05-23T02:11:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:11:48Z,0,tele/esp/soil/2,0
2017-05-23T02:11:48Z,1030,tele/esp/soil/3,3.09
2017-05-23T02:12:18Z,898,tele/esp/soil/1,2.694
2017-05-23T02:12:18Z,0,tele/esp/soil/2,0
2017-05-23T02:12:18Z,1031,tele/esp/soil/3,3.093
2017-05-23T02:12:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:12:48Z,0,tele/esp/soil/2,0
2017-05-23T02:12:48Z,1031,tele/esp/soil/3,3.093
2017-05-23T02:13:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:13:18Z,0,tele/esp/soil/2,0
2017-05-23T02:13:18Z,1029,tele/esp/soil/3,3.087
2017-05-23T02:13:48Z,881,tele/esp/soil/1,2.6430000000000002
2017-05-23T02:13:48Z,0,tele/esp/soil/2,0
2017-05-23T02:13:48Z,1003,tele/esp/soil/3,3.009
2017-05-23T02:14:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:14:18Z,0,tele/esp/soil/2,0
2017-05-23T02:14:18Z,1030,tele/esp/soil/3,3.09
2017-05-23T02:14:48Z,881,tele/esp/soil/1,2.6430000000000002
2017-05-23T02:14:48Z,0,tele/esp/soil/2,0
2017-05-23T02:14:48Z,1030,tele/esp/soil/3,3.09
2017-05-23T02:15:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:15:18Z,0,tele/esp/soil/2,0
2017-05-23T02:15:18Z,1029,tele/esp/soil/3,3.087
2017-05-23T02:15:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:15:48Z,0,tele/esp/soil/2,0
2017-05-23T02:15:48Z,1028,tele/esp/soil/3,3.084
2017-05-23T02:16:18Z,881,tele/esp/soil/1,2.6430000000000002
2017-05-23T02:16:18Z,0,tele/esp/soil/2,0
2017-05-23T02:16:18Z,1029,tele/esp/soil/3,3.087
2017-05-23T02:16:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:16:48Z,0,tele/esp/soil/2,0
2017-05-23T02:16:48Z,1029,tele/esp/soil/3,3.087
2017-05-23T02:17:18Z,881,tele/esp/soil/1,2.6430000000000002
2017-05-23T02:17:18Z,0,tele/esp/soil/2,0
2017-05-23T02:17:18Z,1001,tele/esp/soil/3,3.003
2017-05-23T02:17:48Z,880,tele/esp/soil/1,2.64
2017-05-23T02:17:48Z,0,tele/esp/soil/2,0
2017-05-23T02:17:48Z,1011,tele/esp/soil/3,3.033
2017-05-23T02:18:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:18:18Z,0,tele/esp/soil/2,0
2017-05-23T02:18:18Z,1028,tele/esp/soil/3,3.084
2017-05-23T02:18:48Z,881,tele/esp/soil/1,2.6430000000000002
2017-05-23T02:18:48Z,0,tele/esp/soil/2,0
2017-05-23T02:18:48Z,1001,tele/esp/soil/3,3.003
2017-05-23T02:19:18Z,880,tele/esp/soil/1,2.64
2017-05-23T02:19:18Z,0,tele/esp/soil/2,0
2017-05-23T02:19:18Z,1000,tele/esp/soil/3,3
2017-05-23T02:19:48Z,880,tele/esp/soil/1,2.64
2017-05-23T02:19:48Z,0,tele/esp/soil/2,0
2017-05-23T02:19:48Z,1000,tele/esp/soil/3,3
2017-05-23T02:20:18Z,880,tele/esp/soil/1,2.64
2017-05-23T02:20:18Z,0,tele/esp/soil/2,0
2017-05-23T02:20:18Z,1000,tele/esp/soil/3,3
2017-05-23T02:20:48Z,880,tele/esp/soil/1,2.64
2017-05-23T02:20:48Z,0,tele/esp/soil/2,0
2017-05-23T02:20:48Z,1000,tele/esp/soil/3,3
2017-05-23T02:21:18Z,880,tele/esp/soil/1,2.64
2017-05-23T02:21:18Z,0,tele/esp/soil/2,0
2017-05-23T02:21:18Z,1000,tele/esp/soil/3,3
2017-05-23T02:21:48Z,890,tele/esp/soil/1,2.67
2017-05-23T02:21:48Z,0,tele/esp/soil/2,0
2017-05-23T02:21:48Z,999,tele/esp/soil/3,2.997
2017-05-23T02:22:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:22:18Z,0,tele/esp/soil/2,0
2017-05-23T02:22:18Z,1026,tele/esp/soil/3,3.078
2017-05-23T02:22:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:22:48Z,0,tele/esp/soil/2,0
2017-05-23T02:22:48Z,1025,tele/esp/soil/3,3.075
2017-05-23T02:23:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:23:18Z,0,tele/esp/soil/2,0
2017-05-23T02:23:18Z,1027,tele/esp/soil/3,3.081
2017-05-23T02:23:48Z,896,tele/esp/soil/1,2.688
2017-05-23T02:23:48Z,0,tele/esp/soil/2,0
2017-05-23T02:23:48Z,1025,tele/esp/soil/3,3.075
2017-05-23T02:24:18Z,880,tele/esp/soil/1,2.64
2017-05-23T02:24:18Z,0,tele/esp/soil/2,0
2017-05-23T02:24:18Z,996,tele/esp/soil/3,2.988
2017-05-23T02:24:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:24:48Z,0,tele/esp/soil/2,0
2017-05-23T02:24:48Z,1025,tele/esp/soil/3,3.075
2017-05-23T02:25:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:25:18Z,0,tele/esp/soil/2,0
2017-05-23T02:25:18Z,1025,tele/esp/soil/3,3.075
2017-05-23T02:25:48Z,896,tele/esp/soil/1,2.688
2017-05-23T02:25:48Z,0,tele/esp/soil/2,0
2017-05-23T02:25:48Z,1025,tele/esp/soil/3,3.075
2017-05-23T02:26:18Z,897,tele/esp/soil/1,2.691
2017-05-23T02:26:18Z,0,tele/esp/soil/2,0
2017-05-23T02:26:18Z,1025,tele/esp/soil/3,3.075
2017-05-23T02:26:48Z,897,tele/esp/soil/1,2.691
2017-05-23T02:26:48Z,0,tele/esp/soil/2,0
2017-05-23T02:26:48Z,1025,tele/esp/soil/3,3.075
2017-05-23T02:27:18Z,896,tele/esp/soil/1,2.688
2017-05-23T02:27:18Z,0,tele/esp/soil/2,0
2017-05-23T02:27:18Z,1024,tele/esp/soil/3,3.072
2017-05-23T02:27:48Z,896,tele/esp/soil/1,2.688
2017-05-23T02:27:48Z,0,tele/esp/soil/2,0
2017-05-23T02:27:48Z,1023,tele/esp/soil/3,3.069
2017-05-23T02:28:18Z,896,tele/esp/soil/1,2.688
2017-05-23T02:28:18Z,0,tele/esp/soil/2,0
2017-05-23T02:28:18Z,1025,tele/esp/soil/3,3.075
2017-05-23T02:28:48Z,896,tele/esp/soil/1,2.688
2017-05-23T02:28:48Z,0,tele/esp/soil/2,0
2017-05-23T02:28:48Z,1023,tele/esp/soil/3,3.069
2017-05-23T02:29:18Z,896,tele/esp/soil/1,2.688
2017-05-23T02:29:18Z,0,tele/esp/soil/2,0
2017-05-23T02:29:18Z,1024,tele/esp/soil/3,3.072
2017-05-23T02:29:48Z,896,tele/esp/soil/1,2.688
2017-05-23T02:29:48Z,0,tele/esp/soil/2,0
2017-05-23T02:29:48Z,1023,tele/esp/soil/3,3.069
2017-05-23T02:30:18Z,896,tele/esp/soil/1,2.688
2017-05-23T02:30:18Z,0,tele/esp/soil/2,0
2017-05-23T02:30:18Z,1024,tele/esp/soil/3,3.072
2017-05-23T02:30:48Z,883,tele/esp/soil/1,2.649
2017-05-23T02:30:48Z,0,tele/esp/soil/2,0
2017-05-23T02:30:48Z,1024,tele/esp/soil/3,3.072
2017-05-23T02:31:18Z,896,tele/esp/soil/1,2.688
2017-05-23T02:31:18Z,0,tele/esp/soil/2,0
2017-05-23T02:31:18Z,1023,tele/esp/soil/3,3.069
2017-05-23T02:31:48Z,896,tele/esp/soil/1,2.688
2017-05-23T02:31:48Z,0,tele/esp/soil/2,0
2017-05-23T02:31:48Z,1021,tele/esp/soil/3,3.063
2017-05-23T02:32:18Z,896,tele/esp/soil/1,2.688
2017-05-23T02:32:18Z,0,tele/esp/soil/2,0
2017-05-23T02:32:18Z,1022,tele/esp/soil/3,3.0660000000000003
2017-05-23T02:32:48Z,879,tele/esp/soil/1,2.637
2017-05-23T02:32:48Z,0,tele/esp/soil/2,0
2017-05-23T02:32:48Z,994,tele/esp/soil/3,2.982
2017-05-23T02:33:18Z,896,tele/esp/soil/1,2.688
2017-05-23T02:33:18Z,0,tele/esp/soil/2,0
2017-05-23T02:33:18Z,1023,tele/esp/soil/3,3.069
2017-05-23T02:33:48Z,896,tele/esp/soil/1,2.688
2017-05-23T02:33:48Z,0,tele/esp/soil/2,0
2017-05-23T02:33:48Z,1022,tele/esp/soil/3,3.0660000000000003
2017-05-23T02:34:18Z,879,tele/esp/soil/1,2.637
2017-05-23T02:34:18Z,0,tele/esp/soil/2,0
2017-05-23T02:34:18Z,994,tele/esp/soil/3,2.982
2017-05-23T02:34:48Z,895,tele/esp/soil/1,2.685
2017-05-23T02:34:48Z,0,tele/esp/soil/2,0
2017-05-23T02:34:48Z,1020,tele/esp/soil/3,3.06
2017-05-23T02:35:18Z,896,tele/esp/soil/1,2.688
2017-05-23T02:35:18Z,0,tele/esp/soil/2,0
2017-05-23T02:35:18Z,1021,tele/esp/soil/3,3.063
2017-05-23T02:35:48Z,879,tele/esp/soil/1,2.637
2017-05-23T02:35:48Z,0,tele/esp/soil/2,0
2017-05-23T02:35:48Z,993,tele/esp/soil/3,2.979
2017-05-23T02:36:18Z,879,tele/esp/soil/1,2.637
2017-05-23T02:36:18Z,0,tele/esp/soil/2,0
2017-05-23T02:36:18Z,993,tele/esp/soil/3,2.979
2017-05-23T02:36:48Z,879,tele/esp/soil/1,2.637
2017-05-23T02:36:48Z,0,tele/esp/soil/2,0
2017-05-23T02:36:48Z,993,tele/esp/soil/3,2.979
2017-05-23T02:37:18Z,879,tele/esp/soil/1,2.637
2017-05-23T02:37:18Z,0,tele/esp/soil/2,0
2017-05-23T02:37:18Z,1010,tele/esp/soil/3,3.0300000000000002
2017-05-23T02:37:48Z,880,tele/esp/soil/1,2.64
2017-05-23T02:37:48Z,0,tele/esp/soil/2,0
2017-05-23T02:37:48Z,993,tele/esp/soil/3,2.979
2017-05-23T02:38:18Z,879,tele/esp/soil/1,2.637
2017-05-23T02:38:18Z,0,tele/esp/soil/2,0
2017-05-23T02:38:18Z,992,tele/esp/soil/3,2.976
2017-05-23T02:38:48Z,889,tele/esp/soil/1,2.6670000000000003
2017-05-23T02:38:48Z,0,tele/esp/soil/2,0
2017-05-23T02:38:48Z,992,tele/esp/soil/3,2.976
2017-05-23T02:39:18Z,889,tele/esp/soil/1,2.6670000000000003
2017-05-23T02:39:18Z,0,tele/esp/soil/2,0
2017-05-23T02:39:18Z,992,tele/esp/soil/3,2.976
2017-05-23T02:39:48Z,895,tele/esp/soil/1,2.685
2017-05-23T02:39:48Z,0,tele/esp/soil/2,0
2017-05-23T02:39:48Z,1019,tele/esp/soil/3,3.057
2017-05-23T02:40:18Z,895,tele/esp/soil/1,2.685
2017-05-23T02:40:18Z,0,tele/esp/soil/2,0
2017-05-23T02:40:18Z,1019,tele/esp/soil/3,3.057
2017-05-23T02:40:48Z,896,tele/esp/soil/1,2.688
2017-05-23T02:40:48Z,0,tele/esp/soil/2,0
2017-05-23T02:40:48Z,1020,tele/esp/soil/3,3.06
2017-05-23T02:41:18Z,895,tele/esp/soil/1,2.685
2017-05-23T02:41:18Z,0,tele/esp/soil/2,0
2017-05-23T02:41:18Z,1019,tele/esp/soil/3,3.057
2017-05-23T02:41:48Z,879,tele/esp/soil/1,2.637
2017-05-23T02:41:48Z,0,tele/esp/soil/2,0
2017-05-23T02:41:48Z,991,tele/esp/soil/3,2.973
2017-05-23T02:42:18Z,895,tele/esp/soil/1,2.685
2017-05-23T02:42:18Z,0,tele/esp/soil/2,0
2017-05-23T02:42:18Z,1018,tele/esp/soil/3,3.0540000000000003
2017-05-23T02:42:48Z,895,tele/esp/soil/1,2.685
2017-05-23T02:42:48Z,0,tele/esp/soil/2,0
2017-05-23T02:42:48Z,1018,tele/esp/soil/3,3.0540000000000003
2017-05-23T02:43:18Z,895,tele/esp/soil/1,2.685
2017-05-23T02:43:18Z,0,tele/esp/soil/2,0
2017-05-23T02:43:18Z,1020,tele/esp/soil/3,3.06
2017-05-23T02:43:48Z,895,tele/esp/soil/1,2.685
2017-05-23T02:43:48Z,0,tele/esp/soil/2,0
2017-05-23T02:43:48Z,1019,tele/esp/soil/3,3.057
2017-05-23T02:44:18Z,895,tele/esp/soil/1,2.685
2017-05-23T02:44:18Z,0,tele/esp/soil/2,0
2017-05-23T02:44:18Z,1018,tele/esp/soil/3,3.0540000000000003
2017-05-23T02:44:48Z,895,tele/esp/soil/1,2.685
2017-05-23T02:44:48Z,0,tele/esp/soil/2,0
2017-05-23T02:44:48Z,1019,tele/esp/soil/3,3.057
2017-05-23T02:45:18Z,895,tele/esp/soil/1,2.685
2017-05-23T02:45:18Z,0,tele/esp/soil/2,0
2017-05-23T02:45:18Z,1018,tele/esp/soil/3,3.0540000000000003
2017-05-23T02:45:48Z,878,tele/esp/soil/1,2.634
2017-05-23T02:45:48Z,0,tele/esp/soil/2,0
2017-05-23T02:45:48Z,989,tele/esp/soil/3,2.967
2017-05-23T02:46:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:46:18Z,0,tele/esp/soil/2,0
2017-05-23T02:46:18Z,1017,tele/esp/soil/3,3.051
2017-05-23T02:46:48Z,895,tele/esp/soil/1,2.685
2017-05-23T02:46:48Z,0,tele/esp/soil/2,0
2017-05-23T02:46:48Z,1018,tele/esp/soil/3,3.0540000000000003
2017-05-23T02:47:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:47:18Z,0,tele/esp/soil/2,0
2017-05-23T02:47:18Z,1018,tele/esp/soil/3,3.0540000000000003
2017-05-23T02:47:48Z,894,tele/esp/soil/1,2.682
2017-05-23T02:47:48Z,0,tele/esp/soil/2,0
2017-05-23T02:47:48Z,1016,tele/esp/soil/3,3.048
2017-05-23T02:48:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:48:18Z,0,tele/esp/soil/2,0
2017-05-23T02:48:18Z,1017,tele/esp/soil/3,3.051
2017-05-23T02:48:48Z,894,tele/esp/soil/1,2.682
2017-05-23T02:48:48Z,0,tele/esp/soil/2,0
2017-05-23T02:48:48Z,1016,tele/esp/soil/3,3.048
2017-05-23T02:49:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:49:18Z,0,tele/esp/soil/2,0
2017-05-23T02:49:18Z,1017,tele/esp/soil/3,3.051
2017-05-23T02:49:48Z,895,tele/esp/soil/1,2.685
2017-05-23T02:49:48Z,0,tele/esp/soil/2,0
2017-05-23T02:49:48Z,1016,tele/esp/soil/3,3.048
2017-05-23T02:50:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:50:18Z,0,tele/esp/soil/2,0
2017-05-23T02:50:18Z,1016,tele/esp/soil/3,3.048
2017-05-23T02:50:48Z,894,tele/esp/soil/1,2.682
2017-05-23T02:50:48Z,0,tele/esp/soil/2,0
2017-05-23T02:50:48Z,1016,tele/esp/soil/3,3.048
2017-05-23T02:51:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:51:18Z,0,tele/esp/soil/2,0
2017-05-23T02:51:18Z,1015,tele/esp/soil/3,3.045
2017-05-23T02:51:48Z,894,tele/esp/soil/1,2.682
2017-05-23T02:51:48Z,0,tele/esp/soil/2,0
2017-05-23T02:51:48Z,1016,tele/esp/soil/3,3.048
2017-05-23T02:52:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:52:18Z,0,tele/esp/soil/2,0
2017-05-23T02:52:18Z,1016,tele/esp/soil/3,3.048
2017-05-23T02:52:48Z,894,tele/esp/soil/1,2.682
2017-05-23T02:52:48Z,0,tele/esp/soil/2,0
2017-05-23T02:52:48Z,1016,tele/esp/soil/3,3.048
2017-05-23T02:53:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:53:18Z,0,tele/esp/soil/2,0
2017-05-23T02:53:18Z,1015,tele/esp/soil/3,3.045
2017-05-23T02:53:48Z,894,tele/esp/soil/1,2.682
2017-05-23T02:53:48Z,0,tele/esp/soil/2,0
2017-05-23T02:53:48Z,1015,tele/esp/soil/3,3.045
2017-05-23T02:54:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:54:18Z,0,tele/esp/soil/2,0
2017-05-23T02:54:18Z,1014,tele/esp/soil/3,3.0420000000000003
2017-05-23T02:54:48Z,878,tele/esp/soil/1,2.634
2017-05-23T02:54:48Z,0,tele/esp/soil/2,0
2017-05-23T02:54:48Z,1015,tele/esp/soil/3,3.045
2017-05-23T02:55:18Z,877,tele/esp/soil/1,2.6310000000000002
2017-05-23T02:55:18Z,0,tele/esp/soil/2,0
2017-05-23T02:55:18Z,993,tele/esp/soil/3,2.979
2017-05-23T02:55:48Z,877,tele/esp/soil/1,2.6310000000000002
2017-05-23T02:55:48Z,0,tele/esp/soil/2,0
2017-05-23T02:55:48Z,987,tele/esp/soil/3,2.961
2017-05-23T02:56:18Z,887,tele/esp/soil/1,2.661
2017-05-23T02:56:18Z,0,tele/esp/soil/2,0
2017-05-23T02:56:18Z,986,tele/esp/soil/3,2.958
2017-05-23T02:56:48Z,894,tele/esp/soil/1,2.682
2017-05-23T02:56:48Z,0,tele/esp/soil/2,0
2017-05-23T02:56:48Z,1014,tele/esp/soil/3,3.0420000000000003
2017-05-23T02:57:18Z,894,tele/esp/soil/1,2.682
2017-05-23T02:57:18Z,0,tele/esp/soil/2,0
2017-05-23T02:57:18Z,1014,tele/esp/soil/3,3.0420000000000003
2017-05-23T02:57:48Z,894,tele/esp/soil/1,2.682
2017-05-23T02:57:48Z,0,tele/esp/soil/2,0
2017-05-23T02:57:48Z,1014,tele/esp/soil/3,3.0420000000000003
2017-05-23T02:58:18Z,894,tele/esp/soil/1,2.682
